Labels,Text,Text_Tag,Label_Text
5,On oil drilling off Floridas coast,"environment,oil-spill",True
1,Says sixty-two percent of small businesses over the last five years went under because they couldnt pay their health care bills.,"health-care,small-business",False
1,Jesus was an undocumented immigrant.,immigration,False
1,On gay marriage,"gays-and-lesbians,marriage,voting-record",False
1,"Ann Kuster supports the government takeover of healthcare, which robs Medicare of over $700 billion.","health-care,message-machine-2012",False
1,Its four or five states where the number of insurance options have narrowed under the Affordable Care Act.,health-care,False
5,Says a 1915 referendum on womens right to vote went down in New Jersey. And it took the Legislature to pass it.,women,True
1,Says U.S. House candidate Carlos Curbelo supported ending the Medicare guarantee.,medicare,False
1,"The Obama administration ""was successful in rushing a massive spending bill through Congress in just two days after which it sat on the president's desk for three days, while he was away on vacation.""","economy,health-care,pundits",False
1,"In 1992, Barack Obama directed ""Project Vote - an arm of ACORN that also encouraged voter registration.""",candidates-biography,False
5,"Fleeing Syria, a million children are now refugees.","foreign-policy,military",True
5,"If the government shuts down, all military personnel will continue to serve and accrue pay but will not actually be paid until appropriations are available.","federal-budget,military",True
5,Rand Pauls speech ... on Gattaca was totally ripped off of Wikipedia.,"candidates-biography,health-care,pundits",True
1,"None of the polls being conducted right now have us on the top line. None of them. Its always Trump and Clinton and then second question, third question. ... If we were included in the top line, as Johnson/Trump/Clinton, wed be at 20 percent.","elections,polls",False
5,"98 percent of American families make under $250,000 a year.",taxes,True
1,Sen. Barbara Boxer passed only three bills in 18 years into law.,"job-accomplishments,legal-issues,message-machine",False
1,"Under President Barack Obama, 8.3 (million) fewer Americans are working today than there were four years ago.","economy,jobs,pundits",False
1,Hedge fund managers and others in private equity pay much lower (tax) rates on their income than do truck drivers and teachers and nurses.,"labor,taxes",False
1,It still had not gotten terrible on the roads by 2 to 3 p.m. Tuesday.,weather,False
5,Four (maybe five) Latinos have served on the Austin City Council.,"city-government,history",True
1,"I am the only person in this field who is against amnesty. Every other person in this field wants to allow people who are here illegally to be able to stay here, in one form or another.",immigration,False
5,Democratic candidate Jeff Greene ran for Congress as a California Republican.,"candidates-biography,elections,message-machine",True
1,Says Gov. Rick Scotts approval ratings are up.,"polls,pundits",False
1,Says all my grandparents immigrated to America.,"candidates-biography,immigration",False
5,The entire state of Florida led the nation last year with the most prison inmates committing tax fraud.,"corrections-and-updates,crime,taxes",True
5,Most state employees could pay twice as much toward their health care premiums and it would still be half the national average,"health-care,state-budget",True
1,Mickey Mouse was registered to vote (in Florida).,elections,False
5,Most Texans aren't millionaires.,"economy,elections",True
5,"If you printed a $1 bill for the entirety of the $14.1 trillion national debt, the resulting pile of money would weigh more than 136 aircraft carriers.",deficit,True
1,"Under Scott Walker, the Wisconsin middle class is shrinking at a faster rate than any other state in the country.","economy,families,income",False
5,Virginia spends less per student today than we did in 2008.,"education,state-budget",True
1,The economic impact of Atlantas 2000 Super Bowl was $292 million.,economy,False
5,"More people hunt and fish in Texas in a given year than attend the... games of the Dallas Cowboys, the Dallas Mavericks, the Houston Texans and the Houston Rockets combined.","environment,recreation",True
1,One of the other inaccuracies ...is that we have raised taxes multiple times and run up the budget. Absolutely not true. One tax increase since Ive been in office. It was a quarter mill tax in the unincorporated area only.,"job-accomplishments,taxes,voting-record",False
1,"The profit [from automated traffic enforcement cameras] is going to the private corporations, not to the city or state.","city-budget,city-government,civil-rights,crime,debt,history,legal-issues,public-safety,state-budget,state-finances",False
1,Were broke. We dont have any more money.,"labor,state-budget",False
5,"Again today (Ahmadinejad) made light of 9/11, and said that he's not even sure it happened and that people actually died.",foreign-policy,True
1,When I was U.S. Attorney we wound up putting 10 percent of the state Legislature in jail during my seven years.,"crime,job-accomplishments",False
5,"Since being elected in 2002, Scott Walker has given back over $370,000 of his salary to the county.","county-budget,job-accomplishments",True
5,"The religious liberty bill proposed in the Georgia House of Representatives does not specifically exclude corporations, which means they can legally claim a religious exemption.","gays-and-lesbians,legal-issues,religion",True
1,David Dewhurst has never once cut one penny from the state budget.,state-budget,False
5,In Rhode Island there are 150 different pension plans for public workers.,"economy,public-service,retirement,state-budget,workers",True
1,A defense bill includes language that would require military hospitals to provide abortions on demand.,abortion,False
1,Says Gov. Scott Walkers repeal of a 2009 law has left Wisconsin as one of five states without an equal pay law protecting women from gender discrimination in their paycheck.,"legal-issues,women,workers",False
5,Says New Jerseys prison system is 61 percent African-American even though our state is just 13 percent black.,criminal-justice,True
5,"Do you know that, statistically, when you take the SAT a second time, one third of the people that take the SAT, even if theyve been studying, will get a lower score than they did the first time around?","children,education",True
5,"Sen. Obama has declared, and repeatedly reaffirmed his intention to meet the president of Iran without any preconditions.",foreign-policy,True
5,I'm proud to have had a 100 percent pro-life voting record.,abortion,True
5,There is more oil produced at home than we buy from the rest of the world the first time thats happened in nearly 20 years.,"economy,energy,trade",True
5,To vote in Mexico every eligible Mexican citizen has to have a tamper-proof photo-ID card with a thumbprint and an embossed hologram.,"elections,history,legal-issues",True
1,Theres a mosque inside of the Pentagon.,"homeland-security,religion",False
1,"If we went back to the obesity rates that existed back in the 1980s, the Medicare system over several years could save as much as a trillion dollars.","health-care,medicare",False
1,Says Austin is the largest city in the U.S. without nonstop flights to Europe.,transportation,False
1,"Says (t)his 12 year council Seat-warmer has never chaired, vice chaired, or led a single Council committee meeting.",candidates-biography,False
5,"Since 1900, six (U.S. Supreme Court) justices have been confirmed during election years, including Justice Anthony Kennedy, who was confirmed in the final year of the Reagan Administration.",supreme-court,True
1,Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars.,"immigration,trade",False
5,"Mathematically, the White Sox can still get in the playoffs.",baseball,True
1,Says his campaign has released his past tax returns.,"candidates-biography,taxes,transparency",False
1,The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from.,candidates-biography,False
1,Says she voted against the Medicare Part D prescription drug program because it was unfunded.,"candidates-biography,health-care,medicare",False
1,"I just talked about guns. I told you what my position was, and what I did as governor, the fact that I received the endorsement of the NRA.",guns,False
1,"For the votes that we got, I think we spent, on average, two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele.",campaign-finance,False
5,The first professional baseball team was from an Ohio city.,baseball,True
5,I'm for a three-state political solution in Iraq. (Romney) is not.,iraq,True
5,"Says that unlike Texas, Missouri has a perfect AAA credit rating.","economy,state-budget,state-finances,states",True
1,"The 2011 Rebuild America Jobs Act would have cost the average American family $1,000 a year while making no significant impact to fix our infrastructure and roads.","economy,jobs",False
1,"More than 400 car crashes occur each year on the current, congested Columbia River Bridge.","infrastructure,transportation",False
5,"Boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result, the Boston skyline is completely dominated by the cranes.","state-budget,taxes",True
1,"In the last couple of days, notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews.","corrections-and-updates,foreign-policy,religion",False
5,"The judicial system is the most underfunded in this state, able to only pay 52 percent of its obligations. Meanwhile, judges get some of the richest pensions of all public employees.",pensions,True
1,"You cant read a speech by George Washington . . . without hearing him reference God, the Almighty.","pundits,religion",False
1,"Says If Oregons Legislature simply authorizes $450 million for the CRC, it will leave Oregon holding the bag for a great deal more cost responsibility.","debt,economy,environment,infrastructure,state-budget,transportation",False
1,There were $2 billion in earmarks in fiscal year 2012.,congressional-rules,False
1,"Under David Dewhursts leadership, the Texas Senate passed an expansion of in-state tuition and free health care to illegal immigrants.","education,health-care,immigration,voting-record",False
1,Photos prove the Denver light rail system has low ridership.,"corrections-and-updates,florida,taxes,transportation",False
5,Rhode Island already gets more revenue per capita from gambling than any other state in the country.,"gambling,state-budget",True
5,"Says a pack-a-day smoker who quits because of the tax increase will save about $1,650 a year.","public-health,taxes",True
1,U.S. Rep. Stephen Fincher is the only working farmer currently serving in the House.,agriculture,False
1,Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.,workers,False
1,"When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike.","county-government,history,recreation",False
5,I dont understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.,"cap-and-trade,climate-change",True
1,Gov. Scott Walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself.,state-finances,False
1,"As district attorney, Susan Happ took $180,000 in a shady land deal from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution.",criminal-justice,False
1,"In Wisconsin, 300,000 voters were turned away by the states strict voter ID law in the 2016 presidential election.","civil-rights,elections,legal-issues,states",False
5,"Dan Patrick was the only state senator who voted against the Veteran Entrepreneurship Program, a program that assists veterans in successfully starting up their own businesses.",veterans,True
1,Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,"immigration,welfare",False
1,Illegal immigrants mow the grass around the (Texas) Capitol.,"economy,immigration,jobs",False
5,"Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion in tax relief.","job-accomplishments,taxes",True
1,"Under Obama, the national debt has been reduced every year for the last five years.",debt,False
5,"Since 1961 our private economy has produced 66 million private-sector jobs. So whats the jobs score? Republicans 24 million, Democrats 42 (million).","economy,history,jobs",True
5,"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.","economy,jobs,taxes",True
5,"We have 10,000 baby boomers retiring every day.","deficit,economy,social-security",True
1,The Wisconsin Legislature raised taxes more than $5 billion in 2009.,taxes,False
5,Americans spend more than $160 billion and 6 billion hours per year complying with the tax code.,"financial-regulation,government-regulation,taxes",True
1,The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.,"economy,job-accomplishments,jobs,workers",False
1,Public-employee unions spent $30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control.,"campaign-finance,elections,state-budget",False
1,"There are over 2,000 crimes recorded per 100,000 population in the U.K., compared to 466 violent crimes per 100,000 in the United States.","crime,foreign-policy,guns",False
1,Most Americans are now getting their news from Facebook.,"economy,polls,pop-culture,technology",False
1,Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college.,education,False
1,If it werent for me (illegal immigration) wouldnt even be a big subject.,immigration,False
1,A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state.,"job-accomplishments,stimulus",False
1,Langevin has been the most reliable vote for Speaker Pelosi.,bipartisanship,False
1,"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""","civil-rights,crime,gays-and-lesbians,religion",False
1,"Democrats' budget resolution would raise America's tax bill by ""$500-billion.""",federal-budget,False
1,"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""",taxes,False
1,There are more young black males involved in the criminal justice system than there are in higher education.,"census,criminal-justice,education",False
1,The Greenlight Pinellas transportation plan involves a 300% tax increase.,"taxes,transportation",False
5,Some of the men serving in the (Afghan) armed forces have never driven a vehicle before.,afghanistan,True
5,Our economy actually shrank during the last three months of 2012.,"economy,jobs",True
1,Youre supposed to throw away your shoes ifmercury from a broken CFL light bulb gets on them.,energy,False
1,"John McCain has ""a consistent pattern of ducking important environmental votes.""",environment,False
1,SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug.,"campaign-finance,candidates-biography,elections,legal-issues,campaign-advertising,pop-culture",False
1,"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.","campaign-finance,elections,state-budget",False
5,"If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have.",poverty,True
5,"Closing the tobacco loophole would save Missouri taxpayers $50,000,000","public-health,state-budget",True
1,Health care premiums up 90 percent in New Hampshire.,health-care,False
5,"House Speaker Dean Cannon says that freshmen lawmakers account for one-third of the 120-member House, and that two-thirds of the chamber have two years or less experience.",elections,True
1,"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.","candidates-biography,elections,medicare,social-security",False
1,Tim Kaine wants to thwart right-to-work reform measures in Midwest battleground states.,labor,False
1,"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.","state-budget,state-finances",False
5,Says he paid one dollar for a sweater at Kohls.,candidates-biography,True
1,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,"economy,history,jobs",False
5,"Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.",elections,True
1,Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,education,False
1,Paul Workman wants to raise the sales tax.,taxes,False
1,Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care.,"health-care,message-machine-2012,voting-record",False
1,78702 is the second-most gentrified ZIP code in the entire country.,"housing,poverty,urban",False
5,Says Donald Trump wants to get rid of the federal minimum wage.,"economy,jobs,labor,poverty,states,workers",True
5,"While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a successful terrorist attack during the eight years before President Obamas 2008 election.",terrorism,True
5,The very first meal on the surface of the moon was the Holy Communion.,"history,pop-culture,religion,space",True
5,Says Philando Castile had been stopped by police 40 or 50 times before that fatal incident.,"criminal-justice,diversity",True
5,On whether the state should privatize the Ohio Turnpike.,"state-budget,transportation",True
5,It cost us more to shut the government down than to keep it open.,"congress,deficit,economy,federal-budget,government-efficiency",True
5,Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,"climate-change,elections",True
1,"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.","florida,taxes",False
5,So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.,abortion,True
1,We (Trump University)have an A from the Better Business Bureau.,"candidates-biography,corrections-and-updates,education",False
1,"Social Security, like I told you, is out of money. This year it is borrowing from the general treasury.",social-security,False
5,"Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.",taxes,True
5,This kind of snowstorm happens every 10 or 15 years.,weather,True
1,The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections.,"campaign-finance,elections",False
5,The Bush tax cuts helped to create a substantial part of the deficit.,"bush-administration,deficit,taxes",True
1,We have invested record funding in protecting our environment.,environment,False
1,"Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.","abortion,children,sexuality",False
5,"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",taxes,True
5,"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance.","energy,housing",True
1,Says Hillary Clinton is wrong to say he mocked a disabled reporter.,"candidates-biography,disability",False
1,"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.","health-care,labor,state-budget",False
1,"Today, the Social Security system is broke.",social-security,False
1,Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,"china,energy,message-machine,stimulus",False
1,Ted Cruz is in negotiations to be Donald Trumps running mate.,elections,False
5,"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",health-care,True
5,"Says Texas has one state inspector for every 4,500 oil and gas wells.","energy,environment",True
1,"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.","economy,new-hampshire-2012",False
1,Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,bipartisanship,False
1,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,"debates,foreign-policy,israel",False
1,A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,immigration,False
1,"Public support for abortion is actually going down a little bit, polls show.","abortion,polls",False
1,SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.,"congress,supreme-court",False
5,The 2015 Legislature passed the fewest laws in 20 years.,states,True
1,"There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled.",religion,False
1,We have doubled the distance our cars will go on a gallon of gas.,"energy,environment",False
5,Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,"economy,taxes",True
5,Im the only candidate for Milwaukee County executive that has voted against increasing government pensions.,"candidates-biography,county-budget,state-budget",True
5,McCain opposes a woman's right to choose.,abortion,True
1,Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,"elections,history,human-rights,campaign-advertising",False
1,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",health-care,False
5,Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,"climate-change,environment",True
1,Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,"economy,labor,unions",False
1,On Common Core.,education,False
5,Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,"state-budget,state-finances",True
1,The Denver Post has actually hired an editor to promote pot.,"after-the-fact,Alcohol,drugs,marijuana",False
1,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.","taxes,water",False
5,The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,"corporations,economy,jobs,labor,workers",True
5,Says some [states] with the largest reductions in crime have also lowered their prison population.,"crime,criminal-justice,state-budget",True
5,"Says she was the the only Democrat who voted against the Wall Street bailout.""",candidates-biography,True
5,"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.","criminal-justice,public-safety",True
5,Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,"animals,crime",True
1,Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,"deficit,message-machine-2012,pensions,state-finances",False
5,"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",taxes,True
1,"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.","economy,small-business",False
1,"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.","foreign-policy,iraq",False
1,Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,voting-record,False
5,"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.","corrections-and-updates,history,military",True
1,Florida was the only state during my eight years to go from AA to AAA in its bond rating.,state-finances,False
5,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,crime,True
1,Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,"immigration,pundits",False
5,"There are approximately 20,000 annual gun purchases in Rhode Island.","crime,guns",True
1,"Before Congress, (Tom) Cotton got paid handsomely working for insurance companies and corporate interests.","candidates-biography,corporations,health-care",False
1,"It will cost $50,000 per enrollee in Obamacare over the next 10 years.","health-care,taxes",False
1,"According to HUD, it is patently unfair and socially unjust that wealthy people can live in an exclusive neighborhood.","city-government,civil-rights,diversity,government-regulation,housing,poverty,market-regulation,urban,wealth",False
5,"Says when he was governor,we expanded participation in Virginia in early childhood programs by nearly 40 percent.","children,education",True
1,The next state budget will begin with a surplus of over half a billion dollars -- $535 million to be exact.,"job-accomplishments,state-budget,state-finances",False
5,"Twenty two years ago, when he was running for governor, Bill Nelson missed 56 percent of his votes in the U.S. House.","candidates-biography,voting-record",True
5,"Texas prosecutor Rosemary Lehmberg purchased 72 bottles of vodka in just one store alone, in just over a year.","Alcohol,candidates-biography",True
5,Says President Barack Obama released a statement on the death of brother Robin Williams before ... a statement on brother Michael Brown.,criminal-justice,True
5,I became a Republican sooner in my life than Ronald Reagan did in his.,history,True
1,"English ""is our national language...if it becomes official, that means in a place like New York City you can't print ballots in any other language.""",immigration,False
5,"When a Gallup poll asked about presidential candidate characteristics, When they get to the question on, Would you vote for a socialist, it is even less popular than voting for atheists.","candidates-biography,gays-and-lesbians,history,campaign-advertising,polls,pundits,abc-news-week,women",True
5,"Says in Chicago, we take more guns off the streets than New York or L.A.","crime,guns",True
5,Newt Gingrich has suggested building a mirror system in space could improve the Earths habitability.,"history,science,space",True
1,"By allowing brewpubs to sell beer, Georgia could become like Mexico with only a couple of manufacturers controlling all aspects of market.","Alcohol,state-finances",False
5,No member of the American public has ever been killed by commercial nuclear power a record unmatched by other fuels.,"energy,nuclear",True
5,The people in Massachusetts like (the state health care plan) by about a 3-1 margin.,"health-care,polls,states",True
1,Says President Barack Obama is trying to pack the D.C. Circuit Court of Appeals.,legal-issues,False
1,Says less than half of 1 percent of all the Texas legislators who ever served draw a benefit from pensions tied to the salaries of state district judges.,pensions,False
1,"Says Rep. Tammy Duckworth has been a staunch supporter of expanding the spending, size and reach of the IRS.",taxes,False
5,Mitt Romney gave away his fathers inheritance.,"candidates-biography,wealth",True
1,"Under energy efficiency legislation sponsored by U.S. Sen. Jeanne Shaheen, federal bureaucrats could take over the local building code enforcement in your city if so-called green mandates are not complied with quickly enough.","energy,government-regulation,new-hampshire-2012",False
1,The claim that 97 percent of scientists believe humans are causingclimate change has been debunked by the head of the United Nations Intergovernmental Panel on Climate Change. That number was pulled out of thin air.,"climate-change,corrections-and-updates,polls,science",False
5,"Federal spending is all discretionary, other than interest on the national debt. Social Security is discretionary. We have the discretion to change the law. Same is true with Medicare and Medicaid.","federal-budget,pundits,abc-news-week",True
5,"I am the only candidate that has endorsed Bernie Sanders for President. In PA, Ive got Bernies back.",elections,True
5,Says Mitt Romney flip-flopped on abortion.,"abortion,message-machine-2012",True
5,On recusing herself from cases after receiving a campaign contribution,"campaign-finance,legal-issues",True
1,"Says judges are using Shariah law in Dearborn, Mich.",religion,False
1,John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,job-accomplishments,False
5,Georgia has the fifth-highest number of uninsured people of any state in the union.,"medicaid,state-budget",True
5,"Mitt Romney previously believed ""that abortion should be safe and legal in this country."" Now he is ""prolife.""",abortion,True
5,"Of six Rhode Island tax-credit programs worth about $35 million, three companies got 90 percent of that -- CVS and two companies not even located in the state of Rhode Island.","corporations,debt,deficit,economy,small-business,state-budget,state-finances,taxes",True
1,Two years ago we had the largest structural deficit ever in Wisconsin.,state-budget,False
1,Says Gov. Rick Scott allowed Republican legislators to cut his teacher pay raise proposal by 60 percent.,"education,state-budget",False
1,Says the New York Times can write a story that they know is false yet they cant basically be sued.,legal-issues,False
5,More Texans have new jobs today than the entire population of Fort Worth.,"economy,jobs",True
1,Says U.S. Senate candidate Joni Ernst signed a pledge that protects tax breaks for companies that ship jobs overseas.,"corporations,taxes",False
5,His biography says he was the top ROTC officer in the nation.,candidates-biography,True
1,Florida students take an array of standardized high stakes tests which eat up as much as 45 school days per year.,education,False
5,It is against the law for the NSA to record or monitor Americans phone calls without getting a specific FISA warrant to do so.,"privacy,terrorism",True
5,"The United States is ""seeing greater income inequality now than any time since the 1920s.""",economy,True
1,"Amniocentesis, does, in fact, result more often than not in this country in abortion.","abortion,health-care,public-health",False
1,"Iran ""might not be a superpower, but the threat the government of Iran poses is anything but 'tiny,'"" as Obama says.",foreign-policy,False
5,Of minimum wage workers in Rhode Island only 14 percent serve as sole income earner for their family.,"economy,jobs",True
1,"John Boehner has called for repealing the rest of the stimulus, which would raise taxes on 110 million middle class people.","stimulus,taxes,abc-news-week",False
1,The average age of first marijuana use is 12.,"drugs,government-regulation,health-care,legal-issues,marijuana,market-regulation,states",False
1,Ive never supported a payroll tax.,taxes,False
1,On serving out his gubernatorial term,elections,False
1,More people in this country have seen UFOs than I think approve of George Bush's presidency.,bush-administration,False
5,Zephyr Teachout says she is against Super PACs despite taking money from Super PAC donors,campaign-finance,True
5,Says Hillary Clinton said she was under attack (in Bosnia) but the attack turned out to be young girls handing her flowers.,ethics,True
1,The studies have shown us that [drug testing for welfare recipients] will be saving us money,"children,drugs,economy,families,florida,government-regulation,hunger,marijuana,poverty,state-budget,state-finances",False
5,Says New Hampshires second congressional district includes two counties where almost 5 percent if not more of residents are enrolled in the states expanded Medicaid program.,"bipartisanship,health-care,medicaid",True
1,Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.,legal-issues,False
5,"Georgia has ""a dropout rate thats higher"" than Alabama's.","education,message-machine",True
5,Says Obama flip-flopped on warrantless wiretapping.,terrorism,True
5,"A national study of 2,500 charter schools shows that maybe 20 percent do better than the community public schools, 40 percent or so do worse and the rest are not having any significant difference.",education,True
1,Barack Obama hasn't passed any (bills).,job-accomplishments,False
5,Bernie Sanders passed more roll call amendments in a Republican Congress than any other member.,candidates-biography,True
1,On switching parties.,elections,False
5,We lost more jobs in this great recession than the last four recessions combined.,"economy,jobs,labor,abc-news-week",True
1,Mequon and Milwaukee have the highest disparity of income in the country.,income,False
5,Budget analysts say the looming tax hikes and spending cuts would take us into a recession and kill jobs.,"deficit,economy,federal-budget,jobs",True
5,"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did.",foreign-policy,True
1,"In Rick Perry's Texas, the governor threatens to leave, to secede from the greatest country in the world.","candidates-biography,foreign-policy,history,states",False
5,"Says Russ Feingold said that with Obamacare, we could keep our doctors and our plans, it was rated as the Lie of the Year.","candidates-biography,government-regulation,health-care",True
1,"Says Houston is home to more doctors, more nurses, more researchers than any other place in the world.","health-care,medicaid,public-health",False
1,"Says Bill White didnt pay taxes while earning $133,600 annual salary as deputy secretary of energy.","taxes,transparency",False
1,"Our tax code is . . . 80,000 pages.","economy,government-efficiency,government-regulation,taxes",False
5,Says Fox News gave Republicansenators twice the air time as Democrats during a hearing about theIslamic State.,foreign-policy,True
1,"Hillary Clinton wants to shut down family farms using radical regulation, by raising business tax rates as high as nearly 50 percent and by taxing family farms again at death by as much as 45 percent.","agriculture,economy,government-regulation,taxes,wealth",False
5,Speakers at the Democratic National Convention made zero mentions of the global terrorist threat posed by ISIS.,terrorism,True
1,Ive been involved in prosecuting a terrorist member of ISIS.,"crime,criminal-justice,foreign-policy,terrorism",False
1,The amount of interest paid on the federal debt exceeds total tax revenue.,"corporations,debt,federal-budget,taxes",False
5,The national debt grew an estimated$15 billion last weekend.,"deficit,economy",True
5,The U.S. Supreme Court decided in 1982 that non-citizen children must get free K-12 education.,"education,immigration",True
5,Says Donald Trump has supported a Canadian-style universal health care system.,elections,True
1,"Says, The Democrats proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.","pensions,state-budget,taxes,unions",False
5,"Hillary Clinton ""agreed with (John McCain) on voting for the war in Iraq.""",iraq,True
5,Most Americans live within 50 miles of a nuclear power plant.,"energy,nuclear,public-safety,pundits",True
1,"Under President Barack Obama, the United States has doubled our exports.","economy,trade",False
1,Says President Barack Obamas debt commission recommended converting Medicare to a system where Medicare participants are given a voucher to purchase insurance in the private market.,"deficit,federal-budget,medicare",False
1,The last time there was a sustained surge of confidence in governments competence was under Ronald Reagan.,"history,polls",False
5,"Senator Obama has, in fact, never had a serious Republican challenger.",elections,True
1,The birther movement was started by Hillary Clinton in 2008. She was all in!,obama-birth-certificate,False
5,"Here in Wisconsin, weve put in previous budgets more money into mental health services than any governor has in the last 25 years.","health-care,public-health,state-budget,terrorism",True
1,The InterLink at T.F. Green Airport is the closest air-rail link in the country.,"infrastructure,transportation",False
1,"In the United States alone we lose more than 3,000 people a day to cancer.","health-care,public-health,science",False
1,"The five states that outlaw collective bargaining for teachers all rank below 44th in the nation in test scores, while Wisconsin ranks 2nd.","education,labor,workers",False
1,The Colorado caucus system for selecting Republican delegates is rigged.,"elections,ethics,campaign-advertising",False
1,Every 28 hours an unarmed black person is shot by a cop.,"crime,diversity,public-safety",False
