Labels,Text,Text_Tag,Label_Text
2,Compact fluorescent light bulbs are toxic and not environmentally friendly.,"consumer-safety,energy,market-regulation",Half-True
1,"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.","economy,environment,jobs",False
2,"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.","drugs,health-care",Half-True
2,The home-mortgage deduction is widely thought to be a middle-class benefit. Its not -- 73 percent of it goes to people making a quarter-million dollars or more a year.,"housing,income,taxes",Half-True
2,Most of the black scientists in this country dont come from schools like the University of Texas. They come from lesser schools.,education,Half-True
2,"Bill McCollum ""cost the rest of us billions"" as a member of Congress, including a national debt that ""skyrocketed"" to $4.7 trillion.",candidates-biography,Half-True
2,Thomas Jefferson created the Marines for the Islamic pirates that were happening.,"military,pundits",Half-True
2,Our whole food system in this country...most of it is genetically engineered. And (there is) no testing for the health consequences of this food.,consumer-safety,Half-True
1,"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year.","labor,pundits,state-budget",False
2,To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.,health-care,Half-True
2,"I vetoed more than $3 billion in spending. Lawmakers and I cut taxes for 40,000 small businesses. Now Texas is No. 1 in job creation. The nations five best housing markets are right here in Texas. We balanced five state budgets and we cut state spending.","economy,housing,job-accomplishments,state-budget",Half-True
1,Says President Barack Obama has not raised taxes.,taxes,False
2,Says signs posted at projects funded by the federal stimulus act has cost 20 or 40 million dollars.,"deficit,federal-budget,stimulus",Half-True
2,"If the debt ceiling is surpassed, our nation will not go into default as some suggest.","economy,federal-budget",Half-True
1,"While (Chris Christie) talks about job creation, we dont see jobs being created in this state.",jobs,False
2,Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.,"health-care,legal-issues,message-machine",Half-True
1,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.","immigration,taxes",False
1,The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property.,"guns,military,terrorism",False
2,"Says when Mitt Romney was governor, Massachusetts was 47th in job creation",jobs,Half-True
2,One in three American women will have had an abortion by the time she reaches the age of 45.,abortion,Half-True
2,"From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. we brought that down dramatically, to about 1.7 percent per year.",state-budget,Half-True
1,Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.,"diversity,history",False
1,"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.","crime,criminal-justice,government-regulation,guns,military,public-health,recreation,market-regulation",False
1,Herman Cain is a pro-choice candidate.,"abortion,message-machine-2012",False
1,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.,"energy,federal-budget,oil-spill,pundits,taxes",False
2,You would receive a citation for taking a dildo to class at the University of Texas.,"education,guns,market-regulation",Half-True
2,Weve seen more manufacturing jobs created since Ive been president than anytime since the 1990s. Thats a fact.,"economy,labor",Half-True
1,The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.,"abortion,health-care,states",False
1,The steel industry is producing as much steel in the United States as it ever was. Its just (that) it needs one-tenth of the workers that it used to.,"economy,jobs,trade",False
1,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.","taxes,abc-news-week",False
2,Says Senate Minority Leader Mitch McConnell has blocked the Senate over 400 times.,congressional-rules,Half-True
2,Says Virginia saved $300 million by rebidding a Metrorail construction project to exclude guaranteed union contracts.,"transportation,unions",Half-True
2,"You worked hard for your money and you paid your taxes when you earned it. Now, (Indiana Republican congressional candidate) Todd Young wants to tax it again when you spend it.","message-machine,retirement,taxes",Half-True
1,No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.,"health-care,medicare,state-budget",False
2,Florida election officials requests to some residents to submit proof of citizenship is a backdoor poll tax.,"elections,immigration,poverty",Half-True
1,Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.,education,False
1,Says Barack Obama promised gasoline at $2.50 a gallon.,"energy,gas-prices,transportation",False
2,"Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a reformer.",foreign-policy,Half-True
1,"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it.",energy,False
2,There are 500 registered Republicans moving to Texas every day.,population,Half-True
2,Says an arts tax would provide funding for certified arts and music teachers for every elementary school serving Portland residents.,taxes,Half-True
2,"Every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.","income,women",Half-True
1,On choosing a Texas House speaker,"elections,states",False
1,Obamacare adds trillions to our deficits and to our national debt.,"federal-budget,health-care",False
1,Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.,taxes,False
1,The gun industry isthe only business in America that is wholly protected from any kind of liability.,"guns,legal-issues",False
2,Says Peter DeFazio votes with Nancy Pelosi 86 percent of the time.,"message-machine,voting-record",Half-True
2,America never made up for the gutting of the intelligence services that Bill Clinton did. I think those are (former CIA director George) Tenet's words ... that Bill Clinton gutted American intelligence.,terrorism,Half-True
1,"Health insurance companies are making record profits, right now.","corporations,health-care",False
2,This governor has given us continual balanced budgets without raising taxes.,"state-budget,state-finances,taxes",Half-True
1,"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",economy,False
1,"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves.","civil-rights,corporations,ethics,food-safety,pundits,transparency",False
1,Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.,health-care,False
2,"Says weve accomplished balancing two budgets without raising taxes. Weve now created 60,000 new private-sector jobs. Weve made government smaller.","job-accomplishments,jobs,state-budget,state-finances",Half-True
1,A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.,public-safety,False
2,Says the U.S. borrows 42 cents of every dollar Washington spends today and about half of that comes from countries like China.,"deficit,federal-budget",Half-True
1,Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.,"legal-issues,religion",False
1,On an early date for Floridas presidential primary,elections,False
1,Says drug dealers have overdosed on purpose to avoid prosecution.,"crime,drugs,legal-issues",False
1,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.,health-care,False
2,"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",health-care,Half-True
2,"Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.","economy,medicaid",Half-True
2,The Orlando shooter used a weapon of war.,guns,Half-True
1,The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.,terrorism,False
2,We [the city of Atlanta] are overbuilt on housing.,housing,Half-True
1,There are no earmarks in the stimulus bill.,"economy,stimulus",False
1,"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",terrorism,False
2,"Says New Jersey lost private-sector jobs between 2000 and 2009 because Democrats increased taxes, fees, regulations and state spending.",jobs,Half-True
2,The Obama administrations policies have reduced minority dropout rate by 25 percent.,education,Half-True
2,Says his administration balanced two budgets with over $13 billion in deficits without raising taxes.,"deficit,state-budget",Half-True
1,Every engine manufacturer in the United States is now in the state of Texas.,"jobs,states",False
1,"In 2011, (the Islamic State) attempted to attack Fort Knox.",terrorism,False
2,"Thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.",state-budget,Half-True
2,Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,"candidates-biography,message-machine-2012",Half-True
1,The average student comes out of college hundreds of thousands of dollars in debt.,"debt,economy,education",False
2,Says GOP Congressional candidate Scott Jones wants to build a wall. He wants to round people up and deport folks.,immigration,Half-True
1,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",energy,False
2,"Since I took office in January 2011, we have created 11,100 Rhode Island-based jobs.","economy,job-accomplishments,jobs",Half-True
1,"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four.","deficit,state-budget,state-finances,taxes",False
1,Says new figures he released showing Wisconsin job gains for 2011 are the final job numbers.,"job-accomplishments,jobs,message-machine-2012,workers",False
2,Sen. McConnell says its not his job to bring jobs to Kentucky.,"economy,jobs,states",Half-True
2,One out of four of our young people say they are victims of this (dating) violence.,"criminal-justice,human-rights,women",Half-True
1,Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.,supreme-court,False
1,"On most things except witch trials, Virginia will always have been first.","history,states",False
2,"Because of union rules, cooks helpers moved into DMV jobs they were not trained for",government-efficiency,Half-True
2,"Says U.S. Sen. Ron Johnson wants to put 100,000 troops, including 25,000 Americans, into the area where ISIS is.","foreign-policy,iraq,military,terrorism",Half-True
2,Rick Boucher helped write the cap-and-trade bill,"cap-and-trade,climate-change,energy,environment",Half-True
1,"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",health-care,False
1,A majority of our students are trapped in underperforming schools.,"education,state-budget,state-finances",False
1,Alex Sink wants to cut Medicare.,"health-care,medicare",False
2,Let's not blame President Bush for all of this. We've got a Congress who sat around on their hands and done nothing but spend a lot of money ... leaving us $9-trillion in debt that we're passing on to our grandchildren.,federal-budget,Half-True
1,"In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds.","campaign-finance,corporations,wealth",False
1,Says Obama flip-flopped on withdrawing troops from Iraq.,iraq,False
1,Non-defense discretionary spending has increased by over 80 percent in the last two years.,"deficit,federal-budget,stimulus",False
2,The states that actually have lots of teachers in teacher unions tend to be the states that have done the best in terms of academic success in this country.,"education,abc-news-week",Half-True
1,[Georgia] Republicans have mismanaged unemployment benefits.,jobs,False
2,Gov. Bob McDonnell in 2010 did not even create enough jobs to keep pace with population growth in Virginia.,jobs,Half-True
1,"Says the fertilizer plant that exploded in West, Texas,had not been inspected by the state of Texas since 2006.","crime,economy,public-safety,public-service",False
1,Hillary Clinton invented ISIS with her stupid policies. She is responsible for ISIS.,"foreign-policy,terrorism",False
1,Fifty-three percent of teens in Central Falls are getting pregnant.,"children,economy,education,families,health-care,women",False
1,Says Mitt Romney called the Arizona law a model for the nation.,"immigration,legal-issues",False
2,"Contrary to media reports, Georgias gas tax change led to no price increase at the pump.","gas-prices,taxes",Half-True
1,There was some sort of informal commitment to build a (psychiatric) building in downtown Cleveland.,state-budget,False
2,More than 25 million Americans are unemployed. More than 50 million live without health insurance. Perhaps 100 million live in poverty.,"economy,health-care,jobs,occupy-wall-street,poverty,workers",Half-True
1,On applying prosecutorial discretion to immigration cases.,immigration,False
2,Says Ronald Reagan was behind in the polls in 1980 going into the debate with Jimmy Carter and then turned around 10 days later and won 40 states.,"elections,polls",Half-True
2,Says Hillary Clintons approval rating went from 70 percent to 52 percent in 18 months.,"candidates-biography,polls",Half-True
1,"Under Barack Obama, the fewest number of adults are working since Jimmy Carters presidency.","economy,jobs",False
2,"People buy more items during Georgias sales-tax holidays, boosting economic activity.","state-budget,taxes",Half-True
2,Americans are working longer hours for low wages . . . and yet almost all new income and wealth is going to the top 1 percent.,"economy,income,workers",Half-True
1,Miami-Dade has the nations highest-rated tap water.,"county-budget,environment,water",False
1,Says Barack Obama is the only president to ever cut $500 billion from Medicare.,"candidates-biography,health-care,medicare",False
2,"McCain's ""plan for the economy is to extend George Bush's tax cuts for billionaires and give a $100-billion additional corporate tax cut.""",taxes,Half-True
1,"In the Senate version of the health reform bill, ""Every enrollee in the Office of Personnel Management enrolled plan, every enrollee has to pay a minimum of $1 per month towards reproductive rights, which includes abortion.""","abortion,health-care",False
2,Together we added more jobs than any other area while I was Dane County executive.,"county-budget,county-government,economy,jobs,message-machine-2012",Half-True
2,The nuclear agreement with Iran never sunsets. Theres no sunset in this agreement.,"foreign-policy,nuclear",Half-True
1,Mike Morell testified and told Congress that the reason Obama has not bombed ISISoil fields is theyre concerned about global warming.,"climate-change,energy,foreign-policy,terrorism",False
1,Says Jon Runyan voted to end programs to aid homeless veterans.,"veterans,voting-record",False
2,Julie Lassa willingly took a hefty pay raise at a time when people throughout her district and the state were losing their jobs.,state-budget,Half-True
1,"Barack Obama ""openly supported (opposition leader) Raila Odinga during his visit to Africa in 2006.""",foreign-policy,False
1,Im the only candidate for governor whos rolled out any policies so far.,elections,False
1,On a government spending freeze.,"federal-budget,government-efficiency",False
2,Richard Burr voted to protect tax breaks for companies that ship jobs overseas but voted against a tax break to help working people.,"corporations,economy,taxes,workers",Half-True
2,Workers who pick produce in Georgias fields can make $12 to $18 an hour.,immigration,Half-True
2,There have been more than 300 mass shootings in the United States this year more than any other country in the world.,"guns,public-safety",Half-True
1,Says gun ownership information could be recorded and collected by the federal government and insurance companies as part of the federal health care law.,"guns,health-care,privacy",False
2,"Under Obama, families have lost over $4,000 a year in income.","economy,income,message-machine-2012",Half-True
1,"Under the Romney/Ryan budget, interest rates on federal student loans would be allowed to double.",education,False
1,Says we had to cut 13 billion dollars in state spending over two years.,"deficit,state-budget,state-finances",False
2,Says Amazon has removed aneducational game about Gettysburg.,diversity,Half-True
1,"When the Affordable Care Act was signed, 17 million American children had a pre-existing condition and were uninsurable.","children,families,health-care",False
1,"Preventive care saves money, for families, for businesses, for government, for everybody.",health-care,False
2,"Gov. (Pat) McCrory took $500,000 directly out of the disaster relief fund. And you know what its for? House Bill 2.","gays-and-lesbians,natural-disasters,sexuality,state-budget,state-finances,states,weather",Half-True
2,The unemployment rate among (the) non-college-educated is well into the double digits in America. Its 4 percent or 5 percent for people who have college degrees.,"jobs,workers",Half-True
1,Says scientists are in dispute over whether being gay is a choice.,"gays-and-lesbians,science",False
1,The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.,"consumer-safety,crime,criminal-justice,drugs,economy,government-regulation,history,marijuana,public-health,public-safety,recreation,market-regulation,small-business,state-finances,taxes",False
1,Says the Koch brothers want to protect tax cuts for companies that ship our jobs overseas.,"congress,economy,jobs,taxes",False
1,Anybody who is familiar with the historical data from the IRS knows that raising income tax rates will likely actually reduce federal revenues.,"taxes,abc-news-week",False
2,"For every dollar we put in unemployment, it pays back about $1.60.","economy,stimulus",Half-True
1,"Kasichs budget raised taxes by billions, hitting businesses hard and the middle class even harder.","state-budget,taxes",False
1,"Joe, I keep hearing you every morning talking about the biggest tax increase in history, but you don't mention it's also the biggest tax cut in history.''	health-care,taxes	richard-durbin	Senator	Illinois	democrat	0	2	1	0	1	a comment on the Morning Joe'' show on MSNBC.",,False
1,"Palin had ""executive experience"" in the PTA.",candidates-biography,False
1,"The newly created state Immigration Enforcement Review Board can actually prosecute, and get them [violators] into jail, if we bring in the attorney general.",immigration,False
2,95 percent of job creators say Wisconsin is headed in the right direction.,"corporations,job-accomplishments,jobs,small-business",Half-True
2,Solyndrahad robots that whistled Disney songs. Im not kidding.,"corporations,energy,environment,jobs,stimulus",Half-True
1,The elimination of essentially every automobile would be offset by one volcano exploding.,"climate-change,energy",False
1,The presidents proposed budget will help reduce the deficit by $400 billion over the next decade to the lowest level since Dwight Eisenhower was president.,"deficit,federal-budget,history",False
1,"The 90 percent statistic ofsupporting background checks, thats been debunked.","guns,polls",False
1,Youth unemployment is through the roof.,economy,False
2,Twenty million Americans are out of work.,jobs,Half-True
1,Says that Sherrod Brown is an Obama rubber stamp for supporting the job-killing cap and trade plan.,"cap-and-trade,climate-change,environment,voting-record",False
1,"If you are driving on average in America this summer, you'll save according to Department of Energy figures about $70.",energy,False
1,"Says We do about 300 investigations a year into housing discrimination and in recent years have put about $150,000 of damages into the pockets of individuals who have been treated unfairly.","civil-rights,housing",False
1,Says Jim Renacci opposed increasing combat bonuses for our troops.,"federal-budget,job-accomplishments,message-machine-2012,military",False
2,Theres $30 billion in expansion funds that weve paid its our money and Nathan Deal wants Washington to keep it.,medicaid,Half-True
1,The President wants the U.S. to sign on to the U.N.s International Criminal Court.,"foreign-policy,legal-issues",False
1,The United States is not modernizing its nuclear weapons.,nuclear,False
2,This is the first time in Texas history -- and only the fourth time in United States history -- that two women are running for the top spots.,"elections,women",Half-True
1,Soy ... el nico official estatal quin es un hombre de negocios.,candidates-biography,False
1,Says Rick Perry said theres an administrator for every teacher in Texas public schools.,"education,state-budget,state-finances",False
1,"The Congressional Budget Office most recently came out and analyzed the current (health care) plan and said that it was not only deficit-neutral, but also that over 10 years it would create a $6 billion surplus.",health-care,False
1,The health care reform bill is the largest tax increase in U.S. history.,"health-care,taxes",False
2,"Crist stays in $2,000 a night luxury hotel suites where he racks up $1,300 in mini-bar charges, and doesn't pay for a dime of it himself.","candidates-biography,government-efficiency,trade",Half-True
2,Women make 77 cents for every dollar earned by men.,"economy,income,poverty,wealth,women,workers",Half-True
1,Congressman Duffy has long record of voting against VA backlog fixes.,veterans,False
1,There were fewer civilian casualties in Cambodia than there have been from American drone attacks.,foreign-policy,False
1,Republican candidate for governor Nathan Deal explicitly voted to fund abortions ...,"abortion,women",False
1,I won the majority of the Republican vote in both New Hampshire and South Carolina.,elections,False
1,Says Ralph Hall is the oldest member in Congress ever.,"candidates-biography,history",False
2,"Under President Barack Obama, more Americans are in poverty ... than at any time since the Census Bureau began keeping records on it over 50 years ago.","history,poverty",Half-True
1,"Under Barack Obama and the big government economy, the median wage for women has dropped $733.","economy,jobs,women",False
2,Every Florida teacher gets a pay raise.,"corrections-and-updates,education,state-budget",Half-True
2,Austin is the only city in an arid landscape in the western United States dependent on a single source of water.,"city-budget,city-government,water",Half-True
1,Our kids cant openly celebrate Christmas or pray in school.,"education,message-machine-2012,religion",False
2,"In 29 states in this country you can still get fired for not just being gay, but if your employer thinks you are gay.","gays-and-lesbians,legal-issues,states,workers",Half-True
2,"When Marcy Kaptur brought home $42 million for new manufacturing jobs, Dennis Kucinich voted no.","afghanistan,economy,iraq,jobs,message-machine-2012",Half-True
2,400 bills have my name on them either as a sponsor or a co-sponsor. You dont get that done unless you work with folks on the other side.,"bipartisanship,candidates-biography,history,job-accomplishments",Half-True
1,Says Pete Gallego went and lobbied after you fired him from Congress.,"candidates-biography,ethics",False
1,"But if my opponent had his way, the millions of Floridians who rely on it would've had their Social Security tied up in the stock market this week.",medicare,False
1,Americans invented the automobile.,"history,technology",False
2,Says Steve Spinnett has court judgments against him for trespass and harassment.,ethics,Half-True
2,Barack Obama ended up getting re-elected by the largest gender gap in the history of American elections.,"elections,polls",Half-True
2,Says Ronald Reagan talked about converting the United States to the metric system.,"government-regulation,market-regulation",Half-True
2,Says the giant African land snail carries human meningitis.,"agriculture,animals,public-health",Half-True
1,Says Patrick Murphy advocated for cuts to Social Security and Medicare.,"candidates-biography,medicare,social-security",False
1,"Within a few years, we will be spending more on interest payments than on national security.","economy,federal-budget",False
2,"Under sequestration, the military was cut down to the smallest Army since 1940, the smallest Navy since 1915.","federal-budget,military",Half-True
2,"The Republicans didn't have a budget in '02, '04, '06.","federal-budget,abc-news-week",Half-True
1,Says Ted Strickland admits his record on jobs and taxes is mixed and spotty.,"job-accomplishments,state-finances,voting-record",False
1,On the success of Cash for Clunkers,economy,False
1,Social Security and Medicare are a Ponzi scheme.,"medicare,social-security",False
1,The majority actually want single-payer health care.,health-care,False
1,Right now we have sufficient reserves to take care of Tennessees lottery scholarship students for a few years more.,"deficit,lottery,state-finances",False
1,Hillary Clinton believed NAFTA was a 'boon' to our economy.,economy,False
1,"Thurbert Baker kept a teen in jail ""who didn't even commit a felony.""",legal-issues,False
2,Milwaukee has the highest incarceration rate among African-American men in the country.,"crime,criminal-justice,urban",Half-True
1,"Under John McCain's health care plan, people get a $5,000 tax credit to buy a $12,000 health care policy, and ""that's a loss for you.""",health-care,False
1,"Who are the most consistently misinformed media viewers? Fox viewers, consistently, every poll.","polls,pundits",False
1,Virginia House Speaker Bill Howell is allied to group pushing MIXED SEX BATHROOMS in Stafford Schools.,"children,education,gays-and-lesbians,sexuality",False
2,Republicans are now taking credit for provisions of the health care bill that they had tried to derail.,health-care,Half-True
2,"300,000 Floridians will lose their current health plans because of Obamacare, a plan Alex Sink supports.",health-care,Half-True
1,Says Scott Walker left college under an ethical cloud for having tried to fix the election for student body president.,"candidates-biography,education,elections,ethics",False
1,Only 25 percent of what people buy is subject to Rhode Islands sales tax.,"economy,state-finances,taxes",False
1,Says 74 percent of small-business people believe that Obamacare is a bad idea.,health-care,False
2,The immigration proposal from the Gang of Eight is not amnesty.,immigration,Half-True
2,The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated.,"environment,transportation",Half-True
1,"After President Barack Obamas health care law takes full effect, 100 percent of Americans will depend on some form of federal payment, some form of government benefit to help provide for them.","children,families,health-care,medicaid,medicare",False
2,There has been a 100 percentincrease in student debt under this Democratic White House.,"debt,education",Half-True
1,The sequester has already lost 1.6 million jobs.,"deficit,federal-budget,jobs",False
1,"Arkansas Democratic congressional candidate Chad Causey was a Washington, D.C. bureaucrat.","candidates-biography,message-machine",False
2,Says New York Mayor Michael Bloomberg says we can only have three bullets and the NRA wants firearms with nukes on them.,"candidates-biography,civil-rights,guns",Half-True
1,Social science is irrefutable that children are better off being raised by a mom and a dad.,"children,gays-and-lesbians,marriage",False
2,"If you look at any real analysis, the Trans-Pacific Partnership is going to generate better-paying jobs that are more stable.",trade,Half-True
1,Say George Washington said that when government takes away citizens right to bear arms it becomes citizens duty to take away governments right to govern.,"guns,history",False
2,It costs more money to put a person on death row than it does to lock them up for the rest of their lives because of attorney fees.,"criminal-justice,new-hampshire-2012",Half-True
1,Says Gov. Chris Christie has embarked on a tour to demand that New Jerseys Democratic legislature approve an immediate tax cut that would disproportionately benefit the wealthiest.,taxes,False
2,"Barack Obama supports plans to raise ""income taxes ... payroll taxes.""",taxes,Half-True
1,Says over 1 million signatures were submitted in attempt to recall Gov. Scott Walker.,elections,False
2,Over 20 percent of the electorate is Hispanic in Florida.,elections,Half-True
2,"Says MittRomneys tax plans would give an additional $250,000 tax cut to millionaires and billionaires while raising taxes on the middle class.",taxes,Half-True
1,TheAffordable Care Actalters the sensible doctor-patient-relationship-centered health care program ... we see today.,health-care,False
2,SaysGary Johnson and the Libertarian Party want to get rid of the public school system.,"candidates-biography,children,education,families,government-regulation,history",Half-True
2,There are more than twice as many (crisis pregnancy centers) as there are legitimate abortion providers in the United States.,"abortion,families,government-regulation,health-care,public-health,public-safety,religion,science,state-budget,women",Half-True
1,Klein did not hold a single town hall meeting (on health care) where the general public was invited to ask questions or present their views.,health-care,False
1,"Wisconsins economy has tanked under Gov. Scott Walker andso far in 2015 over 6,685 people have been laid off, already more than in all of 2014.","economy,jobs",False
1,"Holding up a BlackBerry, McCain campaign adviser says, ""youre looking at the miracle John McCain helped create.""","candidates-biography,technology",False
2,"Says most illegal immigrants draw welfare benefits, theyre sending their kids to school, theyre using the public services.","education,immigration,welfare",Half-True
2,"When Colorado eased its medical marijuana laws, fatal accidents involving pot-using drivers soared while overall traffic fatalities decreased.","marijuana,public-safety",Half-True
1,A lot of student loans are already refinanced by the federal government.,"debt,education,federal-budget,financial-regulation",False
2,"Says that several times in the last 15 years, Austin City Council candidates have won seats after trailing by more than 4,000 votes in the election prompting the runoff.","city-government,elections,history",Half-True
1,Did you know ObamaCare will cost nearly twice as much as initially expected -- $1.8 TRILLION?,health-care,False
2,"Seven times Obama could have stopped Chinas cheating. Seven times, he refused.","china,foreign-policy,job-accomplishments,jobs,message-machine-2012,trade",Half-True
1,We must deal with the here and now and assure affordable fuel for America by increasing domestic production.,energy,False
1,"For the past year, I was censored and muzzled.","congress,congressional-rules,ethics",False
2,"For educational testing, Florida has chosen a company that has a significant history of promoting identification of the GLBT lifestyle for children as young as seven years old.","education,gays-and-lesbians",Half-True
2,"When Charlie Crist was elected governor, Florida ranked 31st in K-12 education. ""Last year ... we went from 31st to 14. And this year, the top 10 in America.""","education,florida",Half-True
1,"Middle-class families throughout America (would) have to pay $6,000 per year to pay for tax cuts for the wealthy.","federal-budget,taxes",False
1,"The Texas leg of the Keystone pipeline has already created 4,800 jobs in just the year its been up and running.","energy,jobs",False
2,Says 25 percent of Austins public school buildings are underutilized.,education,Half-True
1,McCain opposed the border fence.,"immigration,message-machine",False
1,"I had previously said that NATO was obsolete because it failed to deal adequately with terrorism. Since my comments, they have changed their policy and now have a new division focused on terror threats.","foreign-policy,military,terrorism",False
1,On transparency in dealing with the Republican Party of Florida's financial issues.,transparency,False
2,"Says that before Rick Perry became governor, only 4 percent of our total labor force was a minimum wage job ... Today, that number has more than doubled (to) 9.5 percent.","economy,jobs",Half-True
2,"The transportation tax is regressive, and Emory University is literally getting its own transit line at virtually no cost to itself.",transportation,Half-True
2,"Says that in 2009, Jon Huntsman said that the Recovery Act wasnt large enough and as governor he asked for $14.4 billion in federal stimulus funds. Now hes saying that he never supported it.","economy,new-hampshire-2012,stimulus",Half-True
1,On changing the rules for filibusters on presidential nominees,congressional-rules,False
2,The United States isfighting with Iraqis to defeat ISIS along with Iran. But in Yemen were fighting Iran with Iraqis and Saudis.,"iraq,military",Half-True
2,"Since February 2009, the private sector has lost millions of jobs while the federal government has grown by hundreds of thousands of workers.","economy,government-efficiency,stimulus",Half-True
2,Oregons per capita income is 9 percent below the national average and getting worse. This is a state thats actually getting poorer.,"economy,income,jobs,poverty,workers",Half-True
2,"Most of the people that work in finance make $70,000, $80,000 a year.",corporations,Half-True
1,Says rabid animals from other states carry different strains of rabies that Florida vaccines and serums dont affect.,animals,False
2,Were already seeing bakers and florists and photographers forced to participate in same-sex marriages under the threat of law and in some cases even jail.,gays-and-lesbians,Half-True
1,We spent $223-million on a bridge in Alaska to an island with 50 people on it.,federal-budget,False
1,The health care law is the largest tax [increase] in the history of our country,"health-care,taxes",False
1,A study ranked Florida No. 1 in government corruption under Gov. Rick Scott.,ethics,False
2,Rhode Island is the last state still using the Optech III P voting machines and they dont meet suggested federal standards.,elections,Half-True
2,"Obamacare cuts $500 billion in future Medicare funding in order to fund the new constitutionally questionable government mandate, even going so far as to scuttle Medicares most popular (and successful) part, Medicare Advantage.","health-care,medicare",Half-True
2,"Says an election clerk in Green Bay refused to allow early voting on the UW-Green Bay campus because she was afraid it would help Democrats, showing outrageous partisan bias.","bipartisanship,city-government,education,elections",Half-True
2,"The Baucus health care bill ""would drastically restrict the use of flexible spending accounts (FSAs) in order to help pay for health care reform.""",taxes,Half-True
1,Nevada will be energy independent within the immediate future.,"energy,environment",False
1,Says there were only about eight or 10 inflammatory sentences in his newsletters.,candidates-biography,False
2,"Zero Planned Parenthood facilities are licensed to do mammograms. Planned Parenthood, women dont need you!",abortion,Half-True
2,"Under the Obama administrations bailout of General Motors, Ohio dealerships were forced to close.","economy,jobs,message-machine-2012",Half-True
2,"Says President Barack Obama has amended, delayed, or repealed 19 components of his very own (health care) law.",health-care,Half-True
1,On the coal industry,energy,False
2,"If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000.","jobs,taxes",Half-True
2,The governments twice the size it was 10 years ago. Its 30 percent bigger than it was when (Barack) Obama became president.,"deficit,federal-budget,government-efficiency",Half-True
2,President Barack Obama put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil.,"energy,message-machine-2012",Half-True
2,Charlie Crist signed into law an automatic 15 percent annual tuition increase that put college further out of reach for many Floridians.,"education,state-budget",Half-True
1,The debt comes up all the time in town meetings ... but its never asked in the debates. Its really weird. It hasnt been brought up.,"debt,federal-budget",False
